公司代號,公司名稱,"營業收入","營業成本","營業毛利（毛損）","未實現銷貨（損）益","已實現銷貨（損）益","營業毛利（毛損）淨額","營業費用","其他收益及費損淨額","營業利益（損失）","營業外收入及支出","稅前淨利（淨損）","所得稅費用（利益）","繼續營業單位本期淨利（淨損）","停業單位損益","合併前非屬共同控制股權損益","本期淨利（淨損）","其他綜合損益（淨額）","合併前非屬共同控制股權綜合損益淨額","本期綜合損益總額","淨利（淨損）歸屬於母公司業主","淨利（淨損）歸屬於共同控制下前手權益","淨利（淨損）歸屬於非控制權益","綜合損益總額歸屬於母公司業主","綜合損益總額歸屬於共同控制下前手權益","綜合損益總額歸屬於非控制權益","基本每股盈餘（元）",
"1524","耿鼎企業",616806.00,531559.00,85247.00,--,--,85247.00,70461.00,--,14786.00,1616.00,16402.00,3618.00,12784.00,--,--,12784.00,0.00,--,12784.00,--,--,--,--,--,--,0.07,
"1525","江申工業",244487.00,228041.00,16446.00,--,--,16446.00,23831.00,--,-7385.00,87915.00,80530.00,7573.00,72957.00,--,--,72957.00,-10678.00,--,62279.00,72957.00,--,--,62279.00,--,--,1.05,
"1526","日馳",172720.00,134369.00,38351.00,--,--,38351.00,26596.00,--,11755.00,2527.00,14282.00,1562.00,12720.00,--,--,12720.00,47.00,--,12767.00,12720.00,--,--,12767.00,--,--,0.25,
"1527","鑽全",722881.00,528255.00,194626.00,--,--,194626.00,69800.00,--,124826.00,195822.00,320648.00,54510.00,266138.00,--,--,266138.00,79233.00,--,345371.00,--,--,--,--,--,--,1.74,
"1528","恩德",800980.00,587422.00,213558.00,--,--,213558.00,184756.00,--,28802.00,2222.00,31024.00,5018.00,26006.00,--,--,26006.00,4101.00,--,30107.00,26979.00,--,-973.00,31080.00,--,-973.00,0.18,
"1529","樂士",15571.00,14219.00,1352.00,--,--,1352.00,8616.00,0.00,-7264.00,1373.00,-5891.00,61.00,-5952.00,0.00,--,-5952.00,--,--,-5952.00,-5952.00,--,--,-5952.00,--,--,-0.02,
"1530","亞崴機電",855140.00,668793.00,186347.00,--,2754.00,189101.00,116200.00,--,72901.00,11493.00,84394.00,12876.00,71518.00,--,--,71518.00,-297.00,--,71221.00,67768.00,--,3750.00,67471.00,--,3750.00,0.74,
"1531","高林股",761911.00,627185.00,134726.00,--,--,134726.00,78013.00,--,56713.00,33873.00,90586.00,14611.00,75975.00,--,--,75975.00,29463.00,--,105438.00,75975.00,--,0.00,105438.00,--,0.00,0.39,
"1532","勤美",3689232.00,2883248.00,805984.00,--,--,805984.00,434211.00,1096.00,372869.00,-73070.00,299799.00,109825.00,189974.00,--,--,189974.00,-5942.00,--,184032.00,85983.00,--,103991.00,90765.00,--,93267.00,0.22,
"1533","車王電",652157.00,409061.00,243096.00,--,--,243096.00,160126.00,--,82970.00,33966.00,116936.00,30883.00,86053.00,--,--,86053.00,35925.00,--,121978.00,86055.00,--,-2.00,121980.00,--,-2.00,0.91,
"1535","中宇",2480376.00,2276929.00,203447.00,--,--,203447.00,109071.00,--,94376.00,76534.00,170910.00,31433.00,139477.00,--,--,139477.00,33170.00,--,172647.00,139477.00,--,0.00,172647.00,--,0.00,1.13,
"1536","和大工業",980105.00,690158.00,289947.00,--,--,289947.00,133747.00,--,156200.00,24528.00,180728.00,26283.00,154445.00,--,--,154445.00,19445.00,--,173890.00,153975.00,--,470.00,173415.00,--,475.00,0.68,
"1537","廣隆光電",1564275.00,1290317.00,273958.00,--,--,273958.00,96874.00,--,177084.00,18089.00,195173.00,44272.00,150901.00,--,--,150901.00,54171.00,--,205072.00,147897.00,--,3004.00,200821.00,--,4251.00,1.81,
"1538","正峰新",205924.00,177647.00,28277.00,--,--,28277.00,53916.00,--,-25639.00,49797.00,24158.00,0.00,24158.00,--,--,24158.00,-8848.00,--,15310.00,24158.00,--,--,15310.00,--,--,0.15,
"1539","巨庭機械",525034.00,476106.00,48928.00,--,--,48928.00,27948.00,--,20980.00,11808.00,32788.00,6862.00,25926.00,--,--,25926.00,-66.00,--,25860.00,25926.00,--,--,25860.00,--,--,0.40,
"1540","喬福機械",255221.00,181369.00,73852.00,--,--,73852.00,27790.00,--,46062.00,12993.00,59055.00,8656.00,50399.00,--,--,50399.00,--,--,50399.00,50399.00,--,0.00,50399.00,--,0.00,0.64,
"1541","錩泰",650439.00,548217.00,102222.00,--,--,102222.00,67232.00,--,34990.00,12304.00,47294.00,7962.00,39332.00,--,--,39332.00,1032.00,--,40364.00,39332.00,--,--,40364.00,--,0.00,0.50,
"1558","伸興",1237281.00,960054.00,277227.00,--,--,277227.00,134563.00,--,142664.00,44637.00,187301.00,36966.00,150335.00,--,--,150335.00,-6143.00,--,144192.00,148599.00,--,1736.00,142456.00,--,1736.00,2.45,
"1560","中砂",1027705.00,715486.00,312219.00,--,--,312219.00,125938.00,--,186281.00,-1967.00,184314.00,31589.00,152725.00,--,--,152725.00,49.00,--,152774.00,--,--,--,--,--,--,1.08,
"1568","倉佑",523749.00,430640.00,93109.00,--,--,93109.00,45031.00,158.00,48236.00,121.00,48357.00,8658.00,39699.00,-48.00,--,39651.00,603.00,--,40254.00,39616.00,--,35.00,40448.00,--,-194.00,0.43,
"1582","信錦",1980348.00,1562168.00,418180.00,--,--,418180.00,238941.00,--,179239.00,11351.00,190590.00,64618.00,125972.00,--,--,125972.00,75561.00,--,201533.00,125972.00,--,0.00,201533.00,--,0.00,0.84,
"1583","程泰",1624918.00,1200290.00,424628.00,--,--,424628.00,250018.00,--,174610.00,26129.00,200739.00,37704.00,163035.00,--,--,163035.00,1662.00,--,164697.00,116554.00,--,46481.00,118383.00,--,46314.00,1.20,
"1589","F-永冠",1636341.00,1145149.00,491192.00,--,--,491192.00,196961.00,--,294231.00,-26766.00,267465.00,59153.00,208312.00,--,--,208312.00,76741.00,--,285053.00,208312.00,--,--,285053.00,--,--,2.06,
"1590","F-亞德",1831620.00,800393.00,1031227.00,--,--,1031227.00,472796.00,--,558431.00,-18338.00,540093.00,154295.00,385798.00,--,--,385798.00,-27247.00,--,358551.00,381495.00,--,4303.00,354232.00,--,4319.00,2.24,
"1603","華電",709783.00,616156.00,93627.00,--,--,93627.00,44275.00,4866.00,54218.00,-9974.00,44244.00,10470.00,33774.00,--,--,33774.00,5875.00,--,39649.00,33774.00,--,0.00,39653.00,--,-4.00,0.12,
"1604","聲寶",2543884.00,2012170.00,531714.00,--,--,531714.00,504830.00,--,26884.00,137478.00,164362.00,1868.00,162494.00,--,--,162494.00,52589.00,--,215083.00,161876.00,--,618.00,214465.00,--,618.00,0.31,
"1605","華新",37069680.00,35895086.00,1174594.00,3781.00,--,1170813.00,992439.00,--,178374.00,-390353.00,-211979.00,-21007.00,-190972.00,--,--,-190972.00,717587.00,--,526615.00,-177084.00,--,-13888.00,513824.00,--,12791.00,-0.05,
"1608","華榮",2494882.00,2481233.00,13649.00,--,--,13649.00,49730.00,--,-36081.00,1716.00,-34365.00,-5230.00,-29135.00,--,--,-29135.00,102594.00,--,73459.00,-4429.00,--,-24706.00,94660.00,--,-21201.00,-0.01,
"1609","大亞電線",3741337.00,3579435.00,161902.00,--,--,161902.00,225045.00,--,-63143.00,10251.00,-52892.00,-1504.00,-51388.00,--,--,-51388.00,147479.00,--,96091.00,-49120.00,--,-2268.00,92117.00,--,3974.00,-0.09,
"1611","中電",749942.00,557807.00,192135.00,0.00,760.00,192895.00,147636.00,--,45259.00,-37001.00,8258.00,6089.00,2169.00,--,--,2169.00,19884.00,--,22053.00,2463.00,--,-294.00,22347.00,--,-294.00,0.01,
"1612","宏泰",1157110.00,1083808.00,73302.00,--,--,73302.00,50620.00,--,22682.00,78695.00,101377.00,9611.00,91766.00,--,--,91766.00,-29488.00,--,62278.00,92296.00,--,-530.00,62808.00,--,-530.00,0.28,
"1613","台一",10311508.00,10112242.00,199266.00,--,--,199266.00,151271.00,--,47995.00,-163762.00,-115767.00,-18392.00,-97375.00,--,--,-97375.00,-26213.00,--,-123588.00,-97983.00,--,608.00,-124078.00,--,490.00,-0.43,
"1614","三洋電",1038262.00,873016.00,165246.00,--,--,165246.00,153802.00,--,11444.00,-3911.00,7533.00,617.00,6916.00,--,--,6916.00,-6048.00,--,868.00,6222.00,--,694.00,174.00,--,694.00,0.02,
"1615","大山",651927.00,628606.00,23321.00,--,--,23321.00,26625.00,--,-3304.00,42747.00,39443.00,3312.00,36131.00,--,--,36131.00,357.00,--,36488.00,36131.00,--,--,36488.00,--,0.00,0.32,
"1616","億泰",1045092.00,1031657.00,13435.00,--,--,13435.00,55738.00,--,-42303.00,-81283.00,-123586.00,-21001.00,-102585.00,--,--,-102585.00,13473.00,--,-89112.00,-102585.00,--,--,-89112.00,--,--,-0.54,
"1617","榮星電線",856429.00,790924.00,65505.00,--,--,65505.00,56374.00,--,9131.00,13044.00,22175.00,1567.00,20608.00,--,--,20608.00,-6760.00,--,13848.00,20641.00,--,-33.00,13748.00,--,100.00,0.14,
"1618","合機公司",607848.00,599482.00,8366.00,--,--,8366.00,28281.00,--,-19915.00,4923.00,-14992.00,-1448.00,-13544.00,--,--,-13544.00,-6956.00,--,-20500.00,-13544.00,--,0.00,-20500.00,--,0.00,-0.06,
"1626","F-艾美",2823236.00,2339919.00,483317.00,12454.00,12405.00,483268.00,559663.00,0.00,-76395.00,-182660.00,-259055.00,-22505.00,-236550.00,--,--,-236550.00,33539.00,--,-203011.00,-236550.00,0.00,--,-203011.00,--,--,-1.93,
"1701","中化",1362421.00,942089.00,420332.00,--,--,420332.00,339076.00,--,81256.00,7301.00,88557.00,19279.00,69278.00,--,--,69278.00,-11656.00,--,57622.00,68835.00,--,443.00,57287.00,--,335.00,0.23,
"1702","南僑化工",3362458.00,2266491.00,1095967.00,--,--,1095967.00,766579.00,--,329388.00,-18433.00,310955.00,95375.00,215580.00,--,--,215580.00,19617.00,--,235197.00,209263.00,--,6317.00,229574.00,--,5623.00,0.84,
"1704","榮化",11619627.00,11462498.00,157129.00,--,--,157129.00,646335.00,--,-489206.00,63650.00,-425556.00,31016.00,-456572.00,--,--,-456572.00,287781.00,--,-168791.00,-229955.00,--,-226617.00,57546.00,--,-226337.00,-0.27,
"1707","葡萄王",1389503.00,155676.00,1233827.00,--,--,1233827.00,891835.00,--,341992.00,8938.00,350930.00,62226.00,288704.00,--,--,288704.00,335.00,--,289039.00,194612.00,--,94092.00,194947.00,--,94092.00,1.49,
"1708","東鹼",1018508.00,702742.00,315766.00,--,--,315766.00,120950.00,--,194816.00,17973.00,212789.00,35300.00,177489.00,--,--,177489.00,20748.00,--,198237.00,175878.00,--,1611.00,196626.00,--,1611.00,1.06,
"1709","和益化工",3048187.00,2742482.00,305705.00,--,--,305705.00,188632.00,--,117073.00,13600.00,130673.00,26124.00,104549.00,--,--,104549.00,3872.00,--,108421.00,97865.00,--,6684.00,101737.00,--,6684.00,0.23,
"1710","東聯",3604228.00,3209217.00,395011.00,--,--,395011.00,142526.00,--,252485.00,-202478.00,50007.00,1537.00,48470.00,--,--,48470.00,-47676.00,--,794.00,48748.00,--,-278.00,14034.00,--,-13240.00,0.06,
"1711","永光化學",2342416.00,1771499.00,570917.00,--,--,570917.00,356575.00,0.00,214342.00,23566.00,237908.00,39249.00,198659.00,--,--,198659.00,149695.00,--,348354.00,191575.00,--,7084.00,339256.00,--,9098.00,0.40,
"1712","興農",4343229.00,3277280.00,1065949.00,--,--,1065949.00,879531.00,--,186418.00,58222.00,244640.00,39859.00,204781.00,--,--,204781.00,23887.00,--,228668.00,203737.00,--,1044.00,227624.00,--,1044.00,0.61,
"1713","國化",170240.00,140796.00,29444.00,--,--,29444.00,15100.00,--,14344.00,5061.00,19405.00,2782.00,16623.00,--,--,16623.00,-611.00,--,16012.00,--,--,--,--,--,--,0.11,
"1714","和桐化學",13936750.00,13204534.00,732216.00,--,--,732216.00,539108.00,--,193108.00,-50696.00,142412.00,60008.00,82404.00,--,--,82404.00,-5553.00,--,76851.00,116639.00,--,-34235.00,104764.00,--,-27913.00,0.13,
"1715","萬洲化學",2703935.00,2369053.00,334882.00,--,--,334882.00,229242.00,--,105640.00,45482.00,151122.00,26650.00,124472.00,--,--,124472.00,-1471.00,--,123001.00,114920.00,--,9552.00,118975.00,--,4026.00,0.30,
"1717","長興材料",8777830.00,7192617.00,1585213.00,--,--,1585213.00,1105478.00,--,479735.00,1298.00,481033.00,125667.00,355366.00,--,--,355366.00,-54015.00,--,301351.00,351914.00,--,3452.00,298228.00,--,3123.00,0.35,
"1720","生達化學",798179.00,447562.00,350617.00,--,--,350617.00,249693.00,--,100924.00,11802.00,112726.00,19866.00,92860.00,0.00,--,92860.00,18056.00,--,110916.00,96072.00,--,-3212.00,114128.00,--,-3212.00,0.54,
"1721","三晃",445539.00,404363.00,41176.00,--,--,41176.00,40390.00,--,786.00,7743.00,8529.00,0.00,8529.00,--,--,8529.00,1451.00,--,9980.00,8529.00,--,--,9980.00,--,--,0.10,
"1722","台肥",3520498.00,3538604.00,-18106.00,--,--,-18106.00,293317.00,--,-311423.00,424011.00,112588.00,9084.00,103504.00,--,--,103504.00,164189.00,--,267693.00,103504.00,--,--,267693.00,--,--,0.11,
"1723","中碳",2390796.00,1579538.00,811258.00,--,--,811258.00,108431.00,--,702827.00,39130.00,741957.00,111031.00,630926.00,--,--,630926.00,-54036.00,--,576890.00,631567.00,--,-641.00,577870.00,--,-980.00,2.74,
"1724","台硝",188427.00,187620.00,807.00,--,--,807.00,25645.00,2381.00,-22457.00,27199.00,4742.00,616.00,4126.00,--,--,4126.00,1263.00,--,5389.00,4126.00,--,0.00,5389.00,--,0.00,0.03,
"1725","元禎",2380445.00,2300282.00,80163.00,--,--,80163.00,53160.00,--,27003.00,10750.00,37753.00,6339.00,31414.00,--,--,31414.00,-36060.00,--,-4646.00,31414.00,--,0.00,-4646.00,--,0.00,0.17,
"1726","永記造漆",2009469.00,1415414.00,594055.00,--,--,594055.00,223039.00,3188.00,374204.00,-28259.00,345945.00,89234.00,256711.00,--,--,256711.00,23676.00,--,280387.00,256711.00,--,0.00,280387.00,--,0.00,1.58,
"1727","中華化學",470824.00,397370.00,73454.00,0.00,0.00,73454.00,45544.00,--,27910.00,-1361.00,26549.00,4400.00,22149.00,--,--,22149.00,-214.00,--,21935.00,21972.00,--,177.00,21804.00,--,131.00,0.22,
"1729","必翔實業",228730.00,172319.00,56411.00,--,--,56411.00,80734.00,--,-24323.00,9574.00,-14749.00,-8977.00,-5772.00,--,--,-5772.00,15282.00,--,9510.00,1104.00,--,-6876.00,16123.00,--,-6613.00,0.01,
"1730","花仙子",350077.00,193516.00,156561.00,--,--,156561.00,134253.00,--,22308.00,4957.00,27265.00,5789.00,21476.00,--,--,21476.00,5939.00,--,27415.00,21476.00,0.00,--,27415.00,0.00,--,0.40,
"1731","美吾華",296013.00,158615.00,137398.00,--,--,137398.00,113749.00,10.00,23659.00,-852.00,22807.00,4447.00,18360.00,--,--,18360.00,-1663.00,--,16697.00,18360.00,--,--,16697.00,--,--,0.14,
"1732","毛寶",141971.00,85475.00,56496.00,--,--,56496.00,51712.00,--,4784.00,421.00,5205.00,1427.00,3778.00,--,--,3778.00,1293.00,--,5071.00,3778.00,--,--,5071.00,--,--,0.09,
"1733","五鼎",423222.00,309225.00,113997.00,--,--,113997.00,54100.00,--,59897.00,12345.00,72242.00,10113.00,62129.00,--,--,62129.00,517.00,--,62646.00,62265.00,--,-136.00,62784.00,--,-138.00,0.63,
"1734","杏輝藥品",679577.00,410726.00,268851.00,--,--,268851.00,205289.00,--,63562.00,16169.00,79731.00,25925.00,53806.00,--,--,53806.00,45418.00,--,99224.00,60912.00,--,-7106.00,82474.00,--,16750.00,0.41,
"1735","日勝化",1003981.00,886912.00,117069.00,--,--,117069.00,106295.00,--,10774.00,-14048.00,-3274.00,4305.00,-7579.00,--,--,-7579.00,6914.00,--,-665.00,-1646.00,--,-5933.00,5471.00,--,-6136.00,-0.02,
"1736","喬山健康",3662531.00,2028261.00,1634270.00,--,--,1634270.00,1407457.00,--,226813.00,121123.00,347936.00,63934.00,284002.00,--,--,284002.00,65242.00,--,349244.00,283890.00,--,112.00,349132.00,--,112.00,1.41,
"1737","臺鹽",628615.00,410310.00,218305.00,--,--,218305.00,176228.00,-277.00,41800.00,45231.00,87031.00,10282.00,76749.00,--,--,76749.00,1788.00,--,78537.00,76749.00,--,--,78537.00,--,--,0.38,
"1762","中化合成",249223.00,168744.00,80479.00,--,--,80479.00,69894.00,--,10585.00,3602.00,14187.00,2367.00,11820.00,--,--,11820.00,1562.00,--,13382.00,11812.00,--,8.00,13357.00,--,25.00,0.15,
"1773","勝一化工",1749982.00,1489702.00,260280.00,--,--,260280.00,139390.00,--,120890.00,26307.00,147197.00,23750.00,123447.00,--,--,123447.00,-3081.00,--,120366.00,123447.00,--,0.00,120366.00,--,0.00,0.92,
"1783","和康生技",61057.00,32423.00,28634.00,--,--,28634.00,28296.00,--,338.00,2468.00,2806.00,342.00,2464.00,--,--,2464.00,33.00,--,2497.00,2464.00,--,--,2497.00,--,--,0.04,
"1786","科妍",37647.00,18044.00,19603.00,--,--,19603.00,22726.00,--,-3123.00,4235.00,1112.00,0.00,1112.00,--,--,1112.00,--,--,1112.00,1112.00,--,--,1112.00,--,--,0.02,
"1789","台灣神隆",1097245.00,664187.00,433058.00,--,--,433058.00,250494.00,--,182564.00,2466.00,185030.00,19685.00,165345.00,--,--,165345.00,-3599.00,--,161746.00,165345.00,--,0.00,161746.00,--,0.00,0.24,
"1802","台玻",9104030.00,8444620.00,659410.00,--,--,659410.00,1304460.00,1842.00,-643208.00,-809945.00,-1453153.00,-8176.00,-1444977.00,--,--,-1444977.00,572794.00,--,-872183.00,-1306719.00,--,-138258.00,-785691.00,--,-86492.00,-0.55,
"1805","寶徠",684128.00,583739.00,100389.00,--,--,100389.00,51162.00,--,49227.00,-349.00,48878.00,0.00,48878.00,--,--,48878.00,0.00,--,48878.00,48878.00,--,0.00,48878.00,--,0.00,0.61,
"1806","冠軍",1315692.00,983316.00,332376.00,--,--,332376.00,366887.00,--,-34511.00,-30045.00,-64556.00,24508.00,-89064.00,--,--,-89064.00,-21124.00,--,-110188.00,-89064.00,--,0.00,-110188.00,--,0.00,-0.20,
"1808","潤隆",260484.00,174380.00,86104.00,--,--,86104.00,63648.00,--,22456.00,-9270.00,13186.00,920.00,12266.00,--,--,12266.00,--,--,12266.00,--,--,--,--,--,--,0.07,
"1809","中釉",771522.00,629724.00,141798.00,0.00,0.00,141798.00,124990.00,3625.00,20433.00,3341.00,23774.00,11467.00,12307.00,0.00,--,12307.00,1538.00,--,13845.00,21179.00,--,-8872.00,27037.00,--,-13192.00,0.11,
"1810","和成",1322733.00,1002387.00,320346.00,--,--,320346.00,330786.00,--,-10440.00,25578.00,15138.00,5079.00,10059.00,--,--,10059.00,74592.00,--,84651.00,10297.00,--,-238.00,84445.00,--,206.00,0.03,
"1817","凱撒衛浴",390448.00,273457.00,116991.00,--,--,116991.00,80751.00,--,36240.00,1730.00,37970.00,6878.00,31092.00,--,--,31092.00,12318.00,--,43410.00,31092.00,--,--,43410.00,--,--,0.43,
"1902","台紙",1510999.00,1393102.00,117897.00,--,--,117897.00,159028.00,--,-41131.00,29274.00,-11857.00,3071.00,-14928.00,--,--,-14928.00,47532.00,--,32604.00,-19335.00,--,4407.00,20564.00,--,12040.00,-0.05,
"1903","士紙",364313.00,349786.00,14527.00,--,--,14527.00,59325.00,--,-44798.00,-74771.00,-119569.00,0.00,-119569.00,--,--,-119569.00,-24830.00,--,-144399.00,-119569.00,--,0.00,-144399.00,--,0.00,-0.46,
"1904","正隆",9844481.00,8371737.00,1472744.00,--,--,1472744.00,1630421.00,--,-157677.00,-338070.00,-495747.00,-13520.00,-482227.00,--,--,-482227.00,31835.00,--,-450392.00,-211145.00,--,-271082.00,-195411.00,--,-254981.00,-0.20,
"1905","華紙",5161187.00,4890457.00,270730.00,--,--,270730.00,378578.00,32022.00,-75826.00,39180.00,-36646.00,371.00,-37017.00,--,--,-37017.00,883475.00,--,846458.00,-39597.00,0.00,2580.00,811322.00,--,35136.00,-0.03,
"1906","寶隆",97274.00,79565.00,17709.00,--,--,17709.00,18946.00,--,-1237.00,132553.00,131316.00,--,131316.00,--,--,131316.00,-100581.00,--,30735.00,121874.00,--,9442.00,37569.00,--,-6834.00,0.82,
"1907","永豐餘",14076403.00,12031700.00,2044703.00,--,--,2044703.00,2028613.00,32022.00,48112.00,-295776.00,-247664.00,72019.00,-319683.00,--,--,-319683.00,7615292.00,--,7295609.00,-333763.00,--,14080.00,6909640.00,--,385969.00,-0.20,
"1909","榮成",6434613.00,5218316.00,1216297.00,--,--,1216297.00,647167.00,--,569130.00,-603288.00,-34158.00,-2035.00,-32123.00,--,--,-32123.00,-120372.00,--,-152495.00,-15158.00,--,-16965.00,-131770.00,--,-20725.00,-0.02,
"2002","中鋼",92415530.00,84306926.00,8108604.00,--,0.00,8108604.00,3382972.00,--,4725632.00,347460.00,5073092.00,795698.00,4277394.00,--,--,4277394.00,830299.00,--,5107693.00,3628539.00,--,648855.00,4234696.00,--,872997.00,0.24,
"2006","東和鋼鐵",8365359.00,7633222.00,732137.00,--,--,732137.00,357373.00,--,374764.00,116102.00,490866.00,62687.00,428179.00,--,--,428179.00,-91553.00,--,336626.00,431553.00,--,-3374.00,339255.00,--,-2629.00,0.43,
"2007","燁興公司",1367471.00,1430020.00,-62549.00,--,--,-62549.00,59760.00,--,-122309.00,-43788.00,-166097.00,1983.00,-168080.00,--,--,-168080.00,1215.00,--,-166865.00,-168080.00,--,0.00,-166865.00,--,0.00,-0.27,
"2008","高興昌",350061.00,373208.00,-23147.00,--,--,-23147.00,31547.00,--,-54694.00,177.00,-54517.00,0.00,-54517.00,--,--,-54517.00,-6604.00,--,-61121.00,--,--,--,--,--,--,-0.20,
"2009","第一伸銅",981798.00,990975.00,-9177.00,--,--,-9177.00,16068.00,--,-25245.00,-17080.00,-42325.00,-4170.00,-38155.00,--,--,-38155.00,15708.00,--,-22447.00,--,--,--,--,--,--,-0.11,
"2010","春源鋼鐵",4607667.00,4295115.00,312552.00,--,--,312552.00,231578.00,--,80974.00,22582.00,103556.00,14789.00,88767.00,--,--,88767.00,-36246.00,--,52521.00,92995.00,--,-4228.00,75647.00,--,-23126.00,0.14,
"2012","春雨",2074625.00,1705862.00,368763.00,--,--,368763.00,280784.00,--,87979.00,-13630.00,74349.00,25685.00,48664.00,--,--,48664.00,-26938.00,--,21726.00,28813.00,--,19851.00,-2233.00,--,23959.00,0.11,
"2013","中鋼構",4345270.00,4171043.00,174227.00,--,--,174227.00,106670.00,--,67557.00,10946.00,78503.00,10343.00,68160.00,--,--,68160.00,-17032.00,--,51128.00,68160.00,--,--,51128.00,--,--,0.35,
"2014","中鴻",9989941.00,9517262.00,472679.00,--,--,472679.00,260732.00,--,211947.00,-57155.00,154792.00,205.00,154587.00,--,--,154587.00,-186349.00,--,-31762.00,154587.00,--,--,-31762.00,--,--,0.11,
"2015","豐興鋼鐵",7379818.00,6789801.00,590017.00,--,--,590017.00,183156.00,--,406861.00,39553.00,446414.00,70858.00,375556.00,--,--,375556.00,-3550.00,--,372006.00,375556.00,--,0.00,372006.00,--,0.00,0.65,
"2017","官田鋼",1468645.00,1417153.00,51492.00,--,--,51492.00,85423.00,--,-33931.00,-8512.00,-42443.00,2589.00,-45032.00,--,--,-45032.00,-5177.00,--,-50209.00,-54801.00,--,9769.00,-59978.00,--,9769.00,-0.14,
"2020","美亞鋼管",1334173.00,1214804.00,119369.00,--,--,119369.00,65315.00,--,54054.00,-68848.00,-14794.00,13093.00,-27887.00,--,--,-27887.00,2730.00,--,-25157.00,-34962.00,--,7075.00,-38552.00,--,13395.00,-0.13,
"2022","聚亨",2291638.00,2159167.00,132471.00,--,--,132471.00,120814.00,--,11657.00,46583.00,58240.00,3512.00,54728.00,--,--,54728.00,183196.00,--,237924.00,39227.00,--,15501.00,231368.00,--,6556.00,0.07,
"2023","燁輝",14739344.00,13656114.00,1083230.00,--,--,1083230.00,720316.00,--,362914.00,-248561.00,114353.00,75883.00,38470.00,--,--,38470.00,56746.00,--,95216.00,119517.00,--,-81047.00,161585.00,--,-66369.00,0.07,
"2024","志聯工業",419787.00,372864.00,46923.00,--,--,46923.00,23281.00,--,23642.00,-1533.00,22109.00,0.00,22109.00,-2314.00,--,19795.00,-2181.00,--,17614.00,20192.00,0.00,-397.00,18689.00,--,-1075.00,0.18,
"2025","千興",1091306.00,1092952.00,-1646.00,--,--,-1646.00,24207.00,--,-25853.00,-12087.00,-37940.00,--,-37940.00,--,--,-37940.00,-8320.00,--,-46260.00,-37941.00,--,1.00,-46260.00,--,0.00,-0.13,
"2027","大成鋼",11593841.00,9859690.00,1734151.00,--,--,1734151.00,1231756.00,--,502395.00,-159653.00,342742.00,130178.00,212564.00,--,--,212564.00,343414.00,--,555978.00,156269.00,--,56295.00,402605.00,--,153373.00,0.21,
"2028","威致鋼鐵",2527947.00,2535136.00,-7189.00,--,--,-7189.00,80025.00,--,-87214.00,-24762.00,-111976.00,0.00,-111976.00,--,--,-111976.00,--,--,-111976.00,--,--,--,--,--,--,-0.42,
"2029","盛餘",3950465.00,3464065.00,486400.00,--,--,486400.00,217964.00,--,268436.00,-50491.00,217945.00,50949.00,166996.00,--,--,166996.00,46.00,--,167042.00,166235.00,--,761.00,163719.00,--,3323.00,0.52,
"2030","彰源",3026727.00,2745960.00,280767.00,--,--,280767.00,194890.00,--,85877.00,-21854.00,64023.00,11243.00,52780.00,--,--,52780.00,28574.00,--,81354.00,52780.00,--,0.00,81354.00,--,--,0.21,
"2031","新光鋼",2150281.00,2009971.00,140310.00,--,--,140310.00,51942.00,30483.00,118851.00,-46593.00,72258.00,13375.00,58883.00,--,--,58883.00,-91258.00,--,-32375.00,61206.00,--,-2323.00,-30064.00,--,-2311.00,0.22,
"2032","新鋼工業",833975.00,786935.00,47040.00,--,--,47040.00,26855.00,--,20185.00,3305.00,23490.00,3621.00,19869.00,--,--,19869.00,0.00,--,19869.00,--,--,--,--,--,--,0.15,
"2033","佳大世界",196328.00,177091.00,19237.00,--,--,19237.00,21149.00,--,-1912.00,119.00,-1793.00,-586.00,-1207.00,0.00,--,-1207.00,8338.00,--,7131.00,--,--,--,--,--,--,-0.01,
"2034","允強",6098832.00,5527338.00,571494.00,--,--,571494.00,262545.00,--,308949.00,33095.00,342044.00,45160.00,296884.00,0.00,--,296884.00,1779.00,--,298663.00,296884.00,--,0.00,298663.00,--,0.00,0.80,
"2038","海光企業",3105806.00,3096380.00,9426.00,--,--,9426.00,47569.00,--,-38143.00,-13072.00,-51215.00,-8507.00,-42708.00,--,--,-42708.00,--,--,-42708.00,-42194.00,--,-514.00,-42194.00,--,-514.00,-0.24,
"2049","上銀科技",3011970.00,1813094.00,1198876.00,--,--,1198876.00,616073.00,--,582803.00,57860.00,640663.00,142169.00,498494.00,--,--,498494.00,30594.00,--,529088.00,534238.00,--,-35744.00,564832.00,--,-35744.00,2.10,
"2059","川湖",1010484.00,458451.00,552033.00,--,--,552033.00,136350.00,--,415683.00,124177.00,539860.00,71538.00,468322.00,--,--,468322.00,1962.00,--,470284.00,468322.00,--,--,470284.00,--,--,4.92,
"2062","橋椿",1397751.00,1095886.00,301865.00,--,--,301865.00,144317.00,--,157548.00,-46589.00,110959.00,22134.00,88825.00,--,--,88825.00,57875.00,--,146700.00,88825.00,--,0.00,146700.00,--,0.00,0.54,
"2101","南港輪胎",3166644.00,2644100.00,522544.00,--,--,522544.00,331573.00,0.00,190971.00,-12433.00,178538.00,36035.00,142503.00,--,--,142503.00,119623.00,--,262126.00,142503.00,--,--,262126.00,--,--,0.17,
