公司代號,公司名稱,"營業收入","營業成本","營業毛利（毛損）","未實現銷貨（損）益","已實現銷貨（損）益","營業毛利（毛損）淨額","營業費用","其他收益及費損淨額","營業利益（損失）","營業外收入及支出","稅前淨利（淨損）","所得稅費用（利益）","繼續營業單位本期淨利（淨損）","停業單位損益","合併前非屬共同控制股權損益","本期淨利（淨損）","其他綜合損益（淨額）","合併前非屬共同控制股權綜合損益淨額","本期綜合損益總額","淨利（淨損）歸屬於母公司業主","淨利（淨損）歸屬於共同控制下前手權益","淨利（淨損）歸屬於非控制權益","綜合損益總額歸屬於母公司業主","綜合損益總額歸屬於共同控制下前手權益","綜合損益總額歸屬於非控制權益","基本每股盈餘（元）",
"2365","昆盈企業",6504098.00,5315003.00,1189095.00,--,--,1189095.00,1052753.00,--,136342.00,-12706.00,123636.00,31980.00,91656.00,--,--,91656.00,77788.00,--,169444.00,79174.00,--,12482.00,156539.00,--,12905.00,0.27,
"2367","燿華",10079230.00,8986556.00,1092674.00,--,--,1092674.00,1060565.00,--,32109.00,231371.00,263480.00,147.00,263333.00,--,--,263333.00,65975.00,--,329308.00,246606.00,--,16727.00,310800.00,--,18508.00,0.43,
"2368","金像電",13185046.00,12374716.00,810330.00,--,--,810330.00,1182359.00,-69668.00,-441697.00,-51516.00,-493213.00,112131.00,-605344.00,--,--,-605344.00,96854.00,--,-508490.00,-605344.00,--,--,-508490.00,--,--,-1.09,
"2369","菱生",4525899.00,3866043.00,659856.00,--,--,659856.00,383022.00,--,276834.00,44593.00,321427.00,48398.00,273029.00,--,--,273029.00,21180.00,--,294209.00,278393.00,--,-5364.00,299573.00,--,-5364.00,0.74,
"2371","大同",83216094.00,74647154.00,8568940.00,--,--,8568940.00,11826434.00,--,-3257494.00,-1424654.00,-4682148.00,489437.00,-5171585.00,--,--,-5171585.00,471635.00,--,-4699950.00,-1592539.00,--,-3579046.00,-1508259.00,--,-3191691.00,-0.69,
"2373","震旦行",7816561.00,4320357.00,3496204.00,29036.00,--,3467168.00,2874464.00,--,592704.00,500049.00,1092753.00,108223.00,984530.00,--,--,984530.00,306061.00,--,1290591.00,924691.00,--,59839.00,1215470.00,--,75121.00,3.04,
"2374","佳能",20129014.00,18320364.00,1808650.00,--,--,1808650.00,1499291.00,--,309359.00,93523.00,402882.00,83756.00,319126.00,--,--,319126.00,47080.00,--,366206.00,369515.00,--,-50389.00,416932.00,--,-50726.00,0.82,
"2375","智寶",1328757.00,1122458.00,206299.00,--,--,206299.00,158912.00,--,47387.00,100107.00,147494.00,8938.00,138556.00,--,--,138556.00,47678.00,--,186234.00,138556.00,--,--,186234.00,--,--,1.02,
"2376","技嘉",38040072.00,30748531.00,7291541.00,--,--,7291541.00,5756203.00,--,1535338.00,710753.00,2246091.00,287020.00,1959071.00,--,--,1959071.00,199261.00,--,2158332.00,1956953.00,--,2118.00,2156214.00,--,2118.00,3.13,
"2377","微星科技",51154701.00,44512113.00,6642588.00,--,--,6642588.00,4901178.00,--,1741410.00,235193.00,1976603.00,524932.00,1451671.00,--,--,1451671.00,233075.00,--,1684746.00,1447836.00,--,3835.00,1680911.00,--,3835.00,1.71,
"2379","瑞昱",20876766.00,11835492.00,9041274.00,--,--,9041274.00,7000551.00,4937.00,2045660.00,479874.00,2525534.00,189173.00,2336361.00,--,--,2336361.00,240591.00,--,2576952.00,2336387.00,--,-26.00,2576978.00,--,-26.00,4.63,
"2380","虹光精密",2059733.00,1586653.00,473080.00,--,--,473080.00,749139.00,--,-276059.00,41585.00,-234474.00,-9819.00,-224655.00,--,--,-224655.00,62724.00,--,-161931.00,-224655.00,--,0.00,-161931.00,--,0.00,-1.04,
"2382","廣達",608837488.00,582026889.00,26810599.00,502.00,490.00,26810587.00,17082144.00,--,9728443.00,8055150.00,17783593.00,4254877.00,13528716.00,--,--,13528716.00,-327282.00,--,13201434.00,13130562.00,--,398154.00,12944542.00,--,256892.00,3.42,
"2383","台光電子",12766790.00,10761556.00,2005234.00,--,--,2005234.00,1154218.00,--,851016.00,-22959.00,828057.00,174486.00,653571.00,--,--,653571.00,155275.00,--,808846.00,651982.00,--,1589.00,806716.00,--,2130.00,2.10,
"2384","勝華科技",53133043.00,56007567.00,-2874524.00,--,--,-2874524.00,2900923.00,--,-5775447.00,-24189.00,-5799636.00,14458.00,-5814094.00,--,--,-5814094.00,961103.00,--,-4852991.00,-5834367.00,--,20273.00,-4873033.00,--,20042.00,-3.16,
"2385","群光電子",53509978.00,45482153.00,8027825.00,--,--,8027825.00,5103028.00,--,2924797.00,797860.00,3722657.00,673660.00,3048997.00,--,--,3048997.00,1287921.00,--,4336918.00,2773853.00,--,275144.00,4015258.00,--,321660.00,4.28,
"2387","精元電腦",8984853.00,8008729.00,976124.00,--,--,976124.00,728219.00,--,247905.00,-72309.00,175596.00,82459.00,93137.00,--,--,93137.00,277063.00,--,370200.00,89287.00,--,3850.00,338913.00,--,31287.00,0.25,
"2388","威盛電子",4192212.00,2865836.00,1326376.00,--,--,1326376.00,2981083.00,--,-1654707.00,520594.00,-1134113.00,50804.00,-1184917.00,--,--,-1184917.00,20555.00,--,-1164362.00,-1179928.00,--,-4989.00,-1159373.00,--,-4989.00,-2.39,
"2390","云辰",650763.00,469803.00,180960.00,--,--,180960.00,270703.00,--,-89743.00,129644.00,39901.00,34798.00,5103.00,--,--,5103.00,25820.00,--,30923.00,2682.00,--,2421.00,32953.00,--,-2030.00,0.01,
"2392","正崴",71742291.00,64216351.00,7525940.00,--,--,7525940.00,6346250.00,--,1179690.00,553392.00,1733082.00,414170.00,1318912.00,--,--,1318912.00,1491280.00,--,2810192.00,1386174.00,--,-67262.00,2901134.00,--,-90942.00,2.80,
"2393","億光電子",17947638.00,13522352.00,4425286.00,--,--,4425286.00,2871125.00,--,1554161.00,-40467.00,1513694.00,402376.00,1111318.00,--,--,1111318.00,47055.00,--,1158373.00,1102994.00,--,8324.00,1117313.00,--,41060.00,2.63,
"2395","研華",22387581.00,13226358.00,9161223.00,--,--,9161223.00,5652961.00,--,3508262.00,393035.00,3901297.00,799954.00,3101343.00,--,--,3101343.00,-297552.00,--,2803791.00,3083216.00,--,18127.00,2790362.00,--,13429.00,5.45,
"2397","友通資訊",1773792.00,1246713.00,527079.00,--,--,527079.00,326407.00,--,200672.00,34656.00,235328.00,40918.00,194410.00,--,--,194410.00,-10871.00,--,183539.00,194410.00,--,0.00,183539.00,--,0.00,1.69,
"2399","映泰",3421958.00,3079101.00,342857.00,--,--,342857.00,282089.00,--,60768.00,61636.00,122404.00,32786.00,89618.00,--,--,89618.00,-4654.00,--,84964.00,89618.00,--,--,84964.00,--,--,0.50,
"2401","凌陽科技",6430820.00,3863471.00,2567349.00,--,--,2567349.00,2586170.00,--,-18821.00,220410.00,201589.00,22923.00,178666.00,--,--,178666.00,71453.00,--,250119.00,83888.00,--,94778.00,137041.00,--,113078.00,0.14,
"2402","毅嘉科技",6846104.00,5905745.00,940359.00,--,--,940359.00,637523.00,--,302836.00,7034.00,309870.00,78293.00,231577.00,--,--,231577.00,169283.00,--,400860.00,231577.00,--,--,400860.00,--,--,0.70,
"2404","漢唐",8770902.00,7508129.00,1262773.00,--,--,1262773.00,452992.00,--,809781.00,280544.00,1090325.00,192002.00,898323.00,--,--,898323.00,55466.00,--,953789.00,893811.00,--,4512.00,949277.00,--,4512.00,3.76,
"2405","浩鑫",12010123.00,10508258.00,1501865.00,--,--,1501865.00,1110371.00,-686.00,390808.00,-6635.00,384173.00,40883.00,343290.00,--,--,343290.00,42950.00,--,386240.00,346245.00,--,-2955.00,389219.00,--,-2979.00,1.01,
"2406","國碩科技",5942940.00,5466475.00,476465.00,--,--,476465.00,407458.00,--,69007.00,-161818.00,-92811.00,73986.00,-166797.00,--,--,-166797.00,29538.00,--,-137259.00,-316935.00,--,150138.00,-288321.00,--,151062.00,-1.09,
"2408","南亞科",34537533.00,28973127.00,5564406.00,--,--,5564406.00,2641508.00,--,2922898.00,1262224.00,4185122.00,11020.00,4174102.00,--,--,4174102.00,4306.00,--,4178408.00,4180681.00,--,-6579.00,4184987.00,--,-6579.00,0.17,
"2409","友達",313659785.00,287331408.00,26328377.00,--,--,26328377.00,19110991.00,--,7217386.00,-3527191.00,3690195.00,518438.00,3171757.00,--,--,3171757.00,1829020.00,--,5000777.00,3239899.00,--,-68142.00,4773418.00,--,227359.00,0.35,
"2412","中華電",169178253.00,108519223.00,60659030.00,--,--,60659030.00,24148047.00,-24176.00,36486807.00,1186729.00,37673536.00,6279920.00,31393616.00,--,--,31393616.00,-426604.00,--,30967012.00,30484334.00,--,909282.00,30038507.00,--,928505.00,3.93,
"2413","環科",3046898.00,2653057.00,393841.00,--,--,393841.00,445358.00,--,-51517.00,60207.00,8690.00,19749.00,-11059.00,--,--,-11059.00,93601.00,--,82542.00,-9497.00,--,-1562.00,84104.00,--,-1562.00,-0.07,
"2414","精技電腦",10383568.00,9470095.00,913473.00,--,--,913473.00,786237.00,--,127236.00,5479.00,132715.00,22879.00,109836.00,--,--,109836.00,5447.00,--,115283.00,107339.00,--,2497.00,110534.00,--,4749.00,0.66,
"2415","錩新",1366306.00,1094895.00,271411.00,--,--,271411.00,222278.00,16013.00,65146.00,-3111.00,62035.00,23201.00,38834.00,--,--,38834.00,37042.00,--,75876.00,50132.00,--,-11298.00,83739.00,--,-7863.00,0.55,
"2417","圓剛",799322.00,479877.00,319445.00,--,--,319445.00,451665.00,--,-132220.00,49965.00,-82255.00,20167.00,-102422.00,--,--,-102422.00,3378.00,--,-99044.00,-102422.00,--,--,-99044.00,--,0.00,-0.50,
"2419","仲琦",4875859.00,3711584.00,1164275.00,--,--,1164275.00,972229.00,3721.00,195767.00,35558.00,231325.00,63286.00,168039.00,--,--,168039.00,26047.00,--,194086.00,139558.00,--,28481.00,165375.00,--,28711.00,0.66,
"2420","新巨",2630911.00,1791375.00,839536.00,--,--,839536.00,485277.00,--,354259.00,71307.00,425566.00,80301.00,345265.00,--,--,345265.00,2477.00,--,347742.00,341808.00,--,3457.00,344285.00,--,3457.00,2.24,
"2421","建準電機",6018967.00,4711814.00,1307153.00,--,--,1307153.00,1040844.00,--,266309.00,47566.00,313875.00,95594.00,218281.00,--,--,218281.00,85777.00,--,304058.00,215367.00,--,2914.00,299414.00,--,4644.00,0.86,
"2423","固緯",1511592.00,826438.00,685154.00,--,--,685154.00,615294.00,--,69860.00,77032.00,146892.00,31817.00,115075.00,--,--,115075.00,95085.00,--,210160.00,118590.00,--,-3515.00,213675.00,--,-3515.00,0.97,
"2424","隴華電子",152236.00,104582.00,47654.00,--,--,47654.00,22463.00,--,25191.00,3140.00,28331.00,0.00,28331.00,--,--,28331.00,4352.00,--,32683.00,28331.00,--,--,32683.00,--,--,0.94,
"2425","承啟",4225853.00,3919048.00,306805.00,--,--,306805.00,57701.00,--,249104.00,14173.00,263277.00,1720.00,261557.00,--,--,261557.00,1191.00,--,262748.00,261557.00,--,--,262748.00,--,--,2.77,
"2426","鼎元",2652817.00,2675160.00,-22343.00,--,--,-22343.00,479224.00,--,-501567.00,267376.00,-234191.00,-5.00,-234186.00,0.00,--,-234186.00,36200.00,--,-197986.00,-205665.00,--,-28521.00,-169785.00,--,-28201.00,-0.58,
"2427","三商電腦",1626976.00,1294800.00,332176.00,--,--,332176.00,422030.00,--,-89854.00,65594.00,-24260.00,562.00,-24822.00,--,--,-24822.00,14373.00,--,-10449.00,-20548.00,--,-4274.00,-6175.00,--,-4274.00,-0.11,
"2428","興勤電子",3140932.00,2382223.00,758709.00,0.00,0.00,758709.00,316751.00,-9537.00,432421.00,20045.00,452466.00,129055.00,323411.00,--,--,323411.00,80314.00,--,403725.00,349773.00,--,-26362.00,427821.00,--,-24096.00,2.76,
"2429","銘旺科",483413.00,473002.00,10411.00,--,--,10411.00,60918.00,--,-50507.00,-4655.00,-55162.00,8289.00,-63451.00,--,--,-63451.00,0.00,--,-63451.00,--,--,--,--,--,--,-2.86,
"2430","燦坤實業",19216874.00,16278933.00,2937941.00,--,--,2937941.00,2415317.00,--,522624.00,19483.00,542107.00,130524.00,411583.00,--,--,411583.00,-33594.00,--,377989.00,428735.00,--,-17152.00,395141.00,--,-17152.00,2.56,
"2431","聯昌電子",1846895.00,1632242.00,214653.00,--,--,214653.00,208423.00,--,6230.00,37326.00,43556.00,8386.00,35170.00,-1513.00,--,33657.00,45225.00,--,78882.00,33657.00,--,--,78882.00,--,--,0.30,
"2433","互盛電",1461025.00,785848.00,675177.00,--,--,675177.00,427070.00,--,248107.00,543639.00,791746.00,58129.00,733617.00,--,--,733617.00,446001.00,--,1179618.00,733617.00,--,--,1179618.00,--,--,5.08,
"2434","統懋",357931.00,359201.00,-1270.00,--,--,-1270.00,60834.00,0.00,-62104.00,9754.00,-52350.00,6736.00,-59086.00,--,--,-59086.00,12292.00,--,-46794.00,-59086.00,--,--,-46794.00,--,--,-0.41,
"2436","偉詮電",1337783.00,1044273.00,293510.00,--,--,293510.00,263550.00,--,29960.00,92791.00,122751.00,24978.00,97773.00,--,--,97773.00,71461.00,--,169234.00,97538.00,--,235.00,168796.00,--,438.00,0.40,
"2437","旺詮",2135890.00,1654156.00,481734.00,--,--,481734.00,208970.00,--,272764.00,26811.00,299575.00,100861.00,198714.00,--,--,198714.00,87290.00,--,286004.00,198714.00,--,--,286004.00,--,--,3.38,
"2438","翔耀實業",28179.00,32242.00,-4063.00,--,--,-4063.00,25761.00,--,-29824.00,-1543.00,-31367.00,-5382.00,-25985.00,--,--,-25985.00,230.00,--,-25755.00,-25985.00,--,0.00,-25755.00,--,0.00,-0.54,
"2439","美律",7527397.00,5966555.00,1560842.00,--,--,1560842.00,829347.00,--,731495.00,-15261.00,716234.00,144122.00,572112.00,--,--,572112.00,142148.00,--,714260.00,577242.00,--,-5130.00,719289.00,--,-5029.00,3.28,
"2440","太空梭",1590149.00,1513112.00,77037.00,--,--,77037.00,182212.00,--,-105175.00,14805.00,-90370.00,5284.00,-95654.00,--,--,-95654.00,77.00,--,-95577.00,-87242.00,--,-8412.00,-90561.00,--,-5016.00,-0.63,
"2441","超豐電子",6778681.00,5260953.00,1517728.00,--,--,1517728.00,290504.00,--,1227224.00,45602.00,1272826.00,151382.00,1121444.00,--,--,1121444.00,--,--,1121444.00,--,--,--,--,--,--,2.02,
"2442","新美齊",560073.00,432773.00,127300.00,--,--,127300.00,123720.00,--,3580.00,84535.00,88115.00,6852.00,81263.00,--,--,81263.00,-1077.00,--,80186.00,79598.00,--,1665.00,78438.00,--,1748.00,0.49,
"2443","新利虹",397106.00,336405.00,60701.00,--,--,60701.00,159006.00,--,-98305.00,57207.00,-41098.00,1088.00,-42186.00,--,--,-42186.00,32488.00,--,-9698.00,-44716.00,--,2530.00,-12228.00,--,2530.00,-0.31,
"2444","友旺科技",1161833.00,1005024.00,156809.00,0.00,0.00,156809.00,158066.00,--,-1257.00,8962.00,7705.00,--,7705.00,0.00,--,7705.00,-1575.00,--,6130.00,7705.00,--,--,6130.00,--,--,0.06,
"2448","晶電",16146601.00,13986370.00,2160231.00,--,--,2160231.00,2133520.00,258960.00,285671.00,-219471.00,66200.00,18008.00,48192.00,--,--,48192.00,263313.00,--,311505.00,14418.00,--,33774.00,231716.00,--,79789.00,0.02,
"2449","京元電",10997550.00,7993203.00,3004347.00,0.00,0.00,3004347.00,1279217.00,--,1725130.00,57112.00,1782242.00,346441.00,1435801.00,0.00,--,1435801.00,148237.00,--,1584038.00,1434928.00,--,873.00,1583165.00,--,873.00,1.21,
"2450","神腦",32265935.00,27495763.00,4770172.00,--,--,4770172.00,3605078.00,-3313.00,1161781.00,247186.00,1408967.00,245497.00,1163470.00,--,--,1163470.00,22978.00,--,1186448.00,1163470.00,--,--,1186448.00,--,--,4.52,
"2451","創見資訊",19408126.00,15646035.00,3762091.00,--,--,3762091.00,1194681.00,--,2567410.00,318047.00,2885457.00,392740.00,2492717.00,--,--,2492717.00,39685.00,--,2532402.00,2492717.00,--,--,2532402.00,--,--,5.79,
"2453","凌群",3281254.00,2597221.00,684033.00,--,--,684033.00,618799.00,--,65234.00,25887.00,91121.00,16205.00,74916.00,--,--,74916.00,6168.00,--,81084.00,75869.00,--,-953.00,81697.00,--,-613.00,0.76,
"2454","聯發科",96258040.00,54642635.00,41615405.00,--,--,41615405.00,24774510.00,--,16840895.00,3259591.00,20100486.00,1232045.00,18868441.00,--,--,18868441.00,2717111.00,--,21585552.00,18892168.00,--,-23727.00,21603120.00,--,-17568.00,14.08,
"2455","全新",1742467.00,1156695.00,585772.00,--,--,585772.00,132116.00,--,453656.00,26709.00,480365.00,81697.00,398668.00,--,--,398668.00,--,--,398668.00,--,--,--,--,--,--,1.62,
"2456","奇力新",2857916.00,2255839.00,602077.00,0.00,0.00,602077.00,329749.00,--,272328.00,7230.00,279558.00,72315.00,207243.00,0.00,--,207243.00,65950.00,--,273193.00,218260.00,--,-11017.00,293010.00,--,-19817.00,1.44,
"2457","飛宏科技",9040497.00,7574521.00,1465976.00,--,--,1465976.00,1292330.00,--,173646.00,107555.00,281201.00,123058.00,158143.00,0.00,--,158143.00,126752.00,--,284895.00,160054.00,--,-1911.00,288158.00,--,-3263.00,0.58,
"2458","義隆",5922274.00,3174189.00,2748085.00,1703.00,--,2746382.00,1458798.00,--,1287584.00,36170.00,1323754.00,202857.00,1120897.00,--,--,1120897.00,-4463.00,--,1116434.00,1175679.00,--,-54782.00,1171262.00,--,-54828.00,2.89,
"2459","敦吉",10030262.00,9143504.00,886758.00,--,--,886758.00,450530.00,--,436228.00,49798.00,486026.00,140391.00,345635.00,--,--,345635.00,145985.00,--,491620.00,317948.00,--,27687.00,453513.00,--,38107.00,2.24,
"2460","建通精密",2954506.00,2626496.00,328010.00,--,--,328010.00,299616.00,--,28394.00,-32824.00,-4430.00,-2253.00,-2177.00,--,--,-2177.00,123667.00,--,121490.00,-2177.00,--,--,121490.00,--,--,-0.01,
"2461","光群雷射",3007053.00,2255227.00,751826.00,0.00,6758.00,758584.00,545696.00,--,212888.00,66720.00,279608.00,26553.00,253055.00,--,--,253055.00,50658.00,--,303713.00,183975.00,--,69080.00,237238.00,--,66475.00,1.22,
"2462","良得電",3310334.00,2831014.00,479320.00,--,--,479320.00,300879.00,--,178441.00,10770.00,189211.00,55108.00,134103.00,--,--,134103.00,33295.00,--,167398.00,134103.00,--,--,167398.00,--,--,1.54,
"2464","盟立",4899329.00,4078236.00,821093.00,--,--,821093.00,519726.00,1239.00,302606.00,15422.00,318028.00,31109.00,286919.00,--,--,286919.00,32303.00,--,319222.00,286908.00,--,11.00,319211.00,--,11.00,1.57,
"2465","麗臺科技",1451011.00,1231938.00,219073.00,--,--,219073.00,308815.00,--,-89742.00,14266.00,-75476.00,56.00,-75532.00,--,--,-75532.00,-2668.00,--,-78200.00,-74170.00,--,-1362.00,-76873.00,--,-1327.00,-0.69,
"2466","冠西電",992374.00,937296.00,55078.00,--,--,55078.00,189016.00,--,-133938.00,84950.00,-48988.00,-9043.00,-39945.00,--,--,-39945.00,5769.00,--,-34176.00,-39829.00,--,-116.00,-34060.00,--,-116.00,-0.29,
"2467","志聖工業",2594462.00,1728770.00,865692.00,--,--,865692.00,724745.00,--,140947.00,156613.00,297560.00,70619.00,226941.00,--,--,226941.00,94454.00,--,321395.00,240559.00,--,-13618.00,335013.00,--,-13618.00,1.51,
"2468","華經",1014049.00,898944.00,115105.00,--,--,115105.00,120882.00,--,-5777.00,12631.00,6854.00,1752.00,5102.00,--,--,5102.00,-1853.00,--,3249.00,5102.00,--,--,3249.00,--,--,0.07,
"2471","資通",449557.00,304824.00,144733.00,--,--,144733.00,118194.00,--,26539.00,5309.00,31848.00,8210.00,23638.00,--,--,23638.00,1688.00,--,25326.00,23638.00,--,--,25326.00,--,--,0.50,
"2472","立隆電子",4244828.00,3439099.00,805729.00,--,--,805729.00,495152.00,--,310577.00,61070.00,371647.00,110201.00,261446.00,--,--,261446.00,62482.00,--,323928.00,246759.00,--,14687.00,282980.00,--,40948.00,1.61,
"2474","可成科技",30130280.00,17277735.00,12852545.00,--,--,12852545.00,3050015.00,--,9802530.00,3128967.00,12931497.00,2588387.00,10343110.00,--,--,10343110.00,1840671.00,--,12183781.00,10329228.00,--,13882.00,12164214.00,--,19567.00,13.76,
"2475","華映",43215908.00,38369268.00,4846640.00,--,--,4846640.00,6058661.00,--,-1212021.00,-3023088.00,-4235109.00,384511.00,-4619620.00,--,--,-4619620.00,2082907.00,--,-2536713.00,-5103162.00,--,483542.00,-3146369.00,--,609656.00,-0.79,
"2476","鉅祥",3401702.00,2531892.00,869810.00,--,--,869810.00,580849.00,2018.00,290979.00,105551.00,396530.00,106750.00,289780.00,--,--,289780.00,129210.00,--,418990.00,243505.00,--,46275.00,351324.00,--,67666.00,1.00,
"2477","美隆電",5307580.00,3221912.00,2085668.00,--,--,2085668.00,523417.00,--,1562251.00,56793.00,1619044.00,4860.00,1614184.00,--,--,1614184.00,53703.00,--,1667887.00,1105964.00,--,508220.00,1159652.00,--,508235.00,4.63,
"2478","大毅",2841729.00,2440051.00,401678.00,--,--,401678.00,296297.00,--,105381.00,-1589.00,103792.00,16023.00,87769.00,--,--,87769.00,71209.00,--,158978.00,79794.00,--,7975.00,154130.00,--,4848.00,0.32,
"2480","敦陽科技",2684296.00,1811483.00,872813.00,--,--,872813.00,635228.00,--,237585.00,76524.00,314109.00,47995.00,266114.00,--,--,266114.00,7897.00,--,274011.00,266114.00,--,0.00,274011.00,--,0.00,2.00,
"2481","強茂",9972647.00,8844006.00,1128641.00,--,--,1128641.00,1389734.00,--,-261093.00,-240782.00,-501875.00,-49896.00,-451979.00,--,--,-451979.00,211680.00,--,-240299.00,-153812.00,--,-298167.00,14311.00,--,-254610.00,-0.42,
"2482","連宇",515690.00,320445.00,195245.00,--,--,195245.00,200659.00,--,-5414.00,7525.00,2111.00,685.00,1426.00,--,--,1426.00,2180.00,--,3606.00,1724.00,--,-298.00,3904.00,--,-298.00,0.03,
"2483","百容",1213698.00,951256.00,262442.00,--,--,262442.00,204159.00,--,58283.00,35548.00,93831.00,17297.00,76534.00,--,--,76534.00,24893.00,--,101427.00,75011.00,--,1523.00,99904.00,--,1523.00,0.67,
"2484","希華",1826421.00,1462350.00,364071.00,--,0.00,364071.00,266358.00,--,97713.00,40156.00,137869.00,35966.00,101903.00,--,--,101903.00,-15134.00,--,86769.00,111040.00,--,-9137.00,96854.00,--,-10085.00,0.71,
"2485","兆赫電子",6174632.00,5008230.00,1166402.00,--,--,1166402.00,634273.00,--,532129.00,141514.00,673643.00,112702.00,560941.00,--,--,560941.00,33055.00,--,593996.00,576187.00,--,-15246.00,609242.00,--,-15246.00,1.81,
"2486","一詮精密",5127135.00,4507915.00,619220.00,--,--,619220.00,467161.00,0.00,152059.00,31962.00,184021.00,51442.00,132579.00,--,--,132579.00,65878.00,--,198457.00,149274.00,--,-16695.00,215152.00,--,-16695.00,0.73,
"2488","漢平",1586523.00,1209220.00,377303.00,--,--,377303.00,217071.00,--,160232.00,29590.00,189822.00,33826.00,155996.00,--,--,155996.00,17427.00,--,173423.00,155821.00,--,175.00,173068.00,--,355.00,1.95,
"2489","瑞軒",20912166.00,19017688.00,1894478.00,--,--,1894478.00,1722481.00,--,171997.00,780898.00,952895.00,140022.00,812873.00,--,--,812873.00,158925.00,--,971798.00,810773.00,--,2100.00,982839.00,--,-11041.00,1.01,
"2491","吉祥全",731721.00,700434.00,31287.00,--,--,31287.00,312648.00,--,-281361.00,-60133.00,-341494.00,92.00,-341586.00,--,--,-341586.00,-20.00,--,-341606.00,-178599.00,--,-162987.00,-178599.00,--,-163007.00,-2.83,
"2492","華新科",9678778.00,8780754.00,898024.00,--,--,898024.00,1239716.00,--,-341692.00,-25535.00,-367227.00,29200.00,-396427.00,--,--,-396427.00,546398.00,--,149971.00,-406886.00,--,10459.00,134538.00,--,15433.00,-0.59,
"2493","揚博科技",1696204.00,1249251.00,446953.00,--,--,446953.00,216980.00,--,229973.00,37777.00,267750.00,50406.00,217344.00,--,--,217344.00,-32742.00,--,184602.00,--,--,--,--,--,--,1.90,
"2495","普安",1227170.00,685217.00,541953.00,--,--,541953.00,563337.00,--,-21384.00,62255.00,40871.00,16378.00,24493.00,--,--,24493.00,-4826.00,--,19667.00,24493.00,--,0.00,19667.00,--,0.00,0.09,
"2496","卓越成功",114495.00,94676.00,19819.00,--,--,19819.00,39789.00,--,-19970.00,85.00,-19885.00,0.00,-19885.00,--,--,-19885.00,--,--,-19885.00,--,--,--,--,--,--,-0.54,
"2497","怡利電子",2326325.00,1657011.00,669314.00,--,--,669314.00,409668.00,--,259646.00,31894.00,291540.00,63872.00,227668.00,--,--,227668.00,12728.00,--,240396.00,227668.00,--,0.00,240396.00,--,0.00,1.92,
"2498","宏達電",160502999.00,125868182.00,34634817.00,0.00,0.00,34634817.00,37045661.00,--,-2410844.00,1064110.00,-1346734.00,292365.00,-1639099.00,--,--,-1639099.00,587427.00,--,-1051672.00,-1639099.00,--,0.00,-1051672.00,--,0.00,-1.97,
"2499","東貝光電",5537793.00,4469712.00,1068081.00,9874.00,--,1058207.00,799514.00,--,258693.00,-15923.00,242770.00,5062.00,237708.00,--,--,237708.00,523172.00,--,760880.00,235641.00,--,2067.00,756206.00,--,4674.00,0.71,
"2501","國建",6993160.00,4737017.00,2256143.00,--,--,2256143.00,817798.00,--,1438345.00,135762.00,1574107.00,69857.00,1504250.00,--,--,1504250.00,660846.00,--,2165096.00,1567849.00,--,-63599.00,2216572.00,--,-51476.00,0.95,
"2504","國產",22383262.00,20840406.00,1542856.00,--,--,1542856.00,1542283.00,--,573.00,351546.00,352119.00,23646.00,328473.00,--,--,328473.00,365087.00,--,693560.00,328481.00,--,-8.00,676935.00,--,16625.00,0.22,
"2505","國揚實業",5009937.00,4253783.00,756154.00,--,--,756154.00,312630.00,0.00,443524.00,53345.00,496869.00,83048.00,413821.00,--,--,413821.00,640.00,--,414461.00,413821.00,--,0.00,414461.00,--,0.00,0.92,
"2506","太設",2615091.00,1572340.00,1042751.00,--,--,1042751.00,915537.00,--,127214.00,58531.00,185745.00,62582.00,123163.00,--,--,123163.00,83908.00,--,207071.00,84393.00,--,38770.00,165948.00,--,41123.00,0.22,
"2509","全坤建",324481.00,186552.00,137929.00,--,--,137929.00,194956.00,577799.00,520772.00,-35941.00,484831.00,39515.00,445316.00,--,--,445316.00,3421.00,--,448737.00,425739.00,--,19577.00,429160.00,--,19577.00,2.81,
"2511","太子",7762782.00,5220512.00,2542270.00,--,--,2542270.00,2031208.00,--,511062.00,-588478.00,-77416.00,-10158.00,-67258.00,--,--,-67258.00,371862.00,--,304604.00,-53318.00,--,-13940.00,318544.00,--,-13940.00,-0.04,
"2515","中工",9093967.00,8407781.00,686186.00,--,--,686186.00,517855.00,--,168331.00,-13030.00,155301.00,35248.00,120053.00,--,--,120053.00,-75946.00,--,44107.00,103235.00,--,16818.00,29701.00,--,14406.00,0.07,
"2516","新亞",7037504.00,7034294.00,3210.00,--,--,3210.00,111192.00,--,-107982.00,14319.00,-93663.00,21082.00,-114745.00,--,--,-114745.00,22841.00,--,-91904.00,-119910.00,--,5165.00,-98895.00,--,6991.00,-0.44,
"2520","冠德",2582154.00,1746733.00,835421.00,--,--,835421.00,838317.00,--,-2896.00,341342.00,338446.00,120054.00,218392.00,--,--,218392.00,812.00,--,219204.00,266027.00,--,-47635.00,266710.00,--,-47506.00,0.54,
"2524","京城",3947596.00,2104089.00,1843507.00,--,--,1843507.00,269304.00,--,1574203.00,-40236.00,1533967.00,237543.00,1296424.00,--,--,1296424.00,-629.00,--,1295795.00,--,--,--,--,--,--,3.45,
